date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:29	27259/27259	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/v2/daphne-ffb2e592aab7bd8f2fc0956fe73ffb4a1da8ac1a73295852108e2db1b96aec68.jpg	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/v2/daphne-ffb2e592aab7bd8f2fc0956fe73ffb4a1da8ac1a73295852108e2db1b96aec68.jpg	(from https://connectmed.co.ke/about-us)
12:41:30	0/0	---M-Z	200	added ('OK')	text/css	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/sessions-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/sessions-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	(from https://connectmed.co.ke/signin)
12:41:32	12953/12953	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:41:37%20GMT	https://connectmed.co.ke/receptionist/signin	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/receptionist/signin.html	(from https://connectmed.co.ke/signin)
12:41:32	82502/82502	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/logos/CMLogoVertical5-1cb81fa10fcfa1dd8250f6742794756029c272e2b96dd1740e34a7938a735e01.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/logos/CMLogoVertical5-1cb81fa10fcfa1dd8250f6742794756029c272e2b96dd1740e34a7938a735e01.png	(from https://connectmed.co.ke/signin)
12:41:32	31/31	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/sessions-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/sessions-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js	(from https://connectmed.co.ke/signin)
12:41:33	0/0	---M-Z	200	added ('OK')	text/css	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/users-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/users-e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855.css	(from https://connectmed.co.ke/signup)
12:41:34	77883/77883	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:41:39%20GMT	https://connectmed.co.ke/doctor/signup	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor/signup.html	(from https://connectmed.co.ke/signup)
12:41:35	31/31	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/users-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/users-877aef30ae1b040ab8a3aba4e3e309a11d7f2612f44dde450b5c157aa5f95c05.js	(from https://connectmed.co.ke/signup)
12:42:00	92934/92934	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/landings/header2-bdf751693b2986e57c1e1d9b4527c4f267a827c501b6fd40da31d5a3db3c1e7c.jpg	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/landings/header2-bdf751693b2986e57c1e1d9b4527c4f267a827c501b6fd40da31d5a3db3c1e7c.jpg	(from https://connectmed.co.ke/assets/application-c18a6126ca13fb46f829f0a393b19919123fe4e8a8857b65a9a1f5d92a66b16d.css)
12:42:05	466653/466653	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/landings/dashboard2-52b1197860e754db81fe1726b7dca3dcc0d8445ac54a175bb64d9520a337c0d5.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/landings/dashboard2-52b1197860e754db81fe1726b7dca3dcc0d8445ac54a175bb64d9520a337c0d5.png	(from https://connectmed.co.ke/clinic)
12:42:14	30011/30011	---MC-	200	added ('OK')	text/javascript	date:Tue,%2017%20Nov%202020%2009:42:11%20GMT	http://www.googleadservices.com/pagead/conversion.js	C:/Users/THIS%20PC/Desktop/Doctors/www.googleadservices.com/pagead/f.txt	(from https://connectmed.co.ke/patient/signup)
12:42:23	1000746/1000746	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/landings/consult3-01d69950c79db0defae7d08cdddac7cd2a1a51e0d31c468ab63f9902d725661d.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/landings/consult3-01d69950c79db0defae7d08cdddac7cd2a1a51e0d31c468ab63f9902d725661d.png	(from https://connectmed.co.ke/clinic)
12:42:28	83240/83240	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:42:28%20GMT	https://connectmed.co.ke/practices/32	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/practices/32.html	(from https://connectmed.co.ke/doctor_profiles/sheila_wanjiru)
12:42:33	84237/84237	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:42:37%20GMT	https://connectmed.co.ke/doctor_profiles/edwine_odwori	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/doctor_profiles/edwine_odwori	(from https://connectmed.co.ke/doctor_profiles)
12:42:36	81258/81258	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Nov%202020%2009:42:40%20GMT	https://connectmed.co.ke/practices/39	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/practices/39.html	(from https://connectmed.co.ke/doctor_profiles/doreen_asimba)
12:42:40	1551871/1551871	UR-M--	200	added ('Partial%20Content')	image/png	date:Thu,%2027%20Aug%202020%2008:27:48%20GMT	https://connectmed.co.ke/assets/landings/header14-0047906ed1b59f826ec3da04562c2ae0f3d8b046d73e9a52f4373e557c0f17dc.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/assets/landings/header14-0047906ed1b59f826ec3da04562c2ae0f3d8b046d73e9a52f4373e557c0f17dc.png	(from https://connectmed.co.ke/assets/application-c18a6126ca13fb46f829f0a393b19919123fe4e8a8857b65a9a1f5d92a66b16d.css)
12:42:44	11889/11889	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2017%20Nov%202020%2009:42:49%20GMT	https://connectmed.co.ke/imasges/original/missing.png	C:/Users/THIS%20PC/Desktop/Doctors/connectmed.co.ke/imasges/original/missing.png	(from https://connectmed.co.ke/practices/39)
12:42:51	399121/399121	---M--	200	added ('OK')	image/jpeg	etag:%22ee924bfeeab188d3ee3a280a3e1b9f75%22	https://connectmed-assets.s3-eu-west-2.amazonaws.com/practices/images/000/000/032/original/stress_management_photo.jpg?1583391906	C:/Users/THIS%20PC/Desktop/Doctors/connectmed-assets.s3-eu-west-2.amazonaws.com/practices/images/000/000/032/original/stress_management_photo7ca6.jpg	(from https://connectmed.co.ke/practices/32)
